date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Result(home_team),,home advantage,,home-score(skaliert),away_score(skaliert)
07/09/2011,New Caledonia,Tahiti,3,1,Pacific Games,Koné,New Caledonia,FALSE,1,,1,,0.096774194,0.047619048
07/09/2011,Solomon Islands,Fiji,2,1,Pacific Games,Lifou,New Caledonia,TRUE,1,,0,,0.064516129,0.047619048
09/09/2011,New Caledonia,Solomon Islands,2,0,Pacific Games,Nouméa,New Caledonia,FALSE,1,,1,,0.064516129,0
09/09/2011,Tahiti,Fiji,2,1,Pacific Games,Boulari,New Caledonia,TRUE,1,,0,,0.064516129,0.047619048
11/09/2011,Saint Vincent and the Grenadines,Dominica,1,0,Friendly,Kingstown,Saint Vincent and the Grenadines,FALSE,1,,1,,0.032258065,0
14/09/2011,Argentina,Brazil,0,0,Superclásico de las Américas,Córdoba,Argentina,FALSE,0,,1,,0,0
18/09/2011,Saint Vincent and the Grenadines,Grenada,2,1,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE,1,,1,,0.064516129,0.047619048
23/09/2011,Suriname,Curaçao,2,0,Friendly,Paramaribo,Suriname,FALSE,1,,1,,0.064516129,0
25/09/2011,Suriname,Curaçao,2,2,Friendly,Paramaribo,Suriname,FALSE,0,,1,,0.064516129,0.095238095
28/09/2011,Brazil,Argentina,2,0,Superclásico de las Américas,Belém,Brazil,FALSE,1,,1,,0.064516129,0
30/09/2011,Antigua and Barbuda,Martinique,1,0,Friendly,Osbourn,Antigua and Barbuda,FALSE,1,,1,,0.032258065,0
30/09/2011,Hong Kong,Philippines,3,3,Dragon Cup,Kaohsiung,Taiwan,TRUE,0,,0,,0.096774194,0.142857143
01/10/2011,Ethiopia,Sudan,1,2,Friendly,Addis Ababa,Ethiopia,FALSE,-1,,1,,0.032258065,0.095238095
02/10/2011,Antigua and Barbuda,Martinique,1,2,Friendly,Osbourn,Antigua and Barbuda,FALSE,-1,,1,,0.032258065,0.095238095
02/10/2011,Hong Kong,Macau,5,1,Dragon Cup,Kaohsiung,Taiwan,TRUE,1,,0,,0.161290323,0.047619048
04/10/2011,Ethiopia,Malawi,0,0,Friendly,Addis Ababa,Ethiopia,FALSE,0,,1,,0,0
04/10/2011,Philippines,Macau,2,0,Dragon Cup,Kaohsiung,Taiwan,TRUE,1,,0,,0.064516129,0
05/10/2011,Iran,Palestine,7,0,Friendly,Tehran,Iran,FALSE,1,,1,,0.225806452,0
06/10/2011,China PR,United Arab Emirates,2,1,Friendly,Shenzhen,China PR,FALSE,1,,1,,0.064516129,0.047619048
06/10/2011,Thailand,Jordan,0,0,Friendly,Bangkok,Thailand,FALSE,0,,1,,0,0
07/10/2011,Andorra,Republic of Ireland,0,2,UEFA Euro qualification,Sant Julià de Lòria,Andorra,FALSE,-1,,1,,0,0.095238095
07/10/2011,Argentina,Chile,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE,1,,1,,0.129032258,0.047619048
07/10/2011,Armenia,North Macedonia,4,1,UEFA Euro qualification,Yerevan,Armenia,FALSE,1,,1,,0.129032258,0.047619048
07/10/2011,Australia,Malaysia,5,0,Friendly,Canberra,Australia,FALSE,1,,1,,0.161290323,0
07/10/2011,Azerbaijan,Austria,1,4,UEFA Euro qualification,Baku,Azerbaijan,FALSE,-1,,1,,0.032258065,0.19047619
07/10/2011,Barbados,Guyana,0,2,FIFA World Cup qualification,Bridgetown,Barbados,FALSE,-1,,1,,0,0.095238095
07/10/2011,Belgium,Kazakhstan,4,1,UEFA Euro qualification,Brussels,Belgium,FALSE,1,,1,,0.129032258,0.047619048
07/10/2011,Belize,Grenada,1,4,FIFA World Cup qualification,Belmopan,Belize,FALSE,-1,,1,,0.032258065,0.19047619
07/10/2011,Bermuda,Trinidad and Tobago,2,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,1,,1,,0.064516129,0.047619048
07/10/2011,Bosnia and Herzegovina,Luxembourg,5,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE,1,,1,,0.161290323,0
07/10/2011,Cayman Islands,Suriname,0,1,FIFA World Cup qualification,George Town,Cayman Islands,FALSE,-1,,1,,0,0.047619048
07/10/2011,DR Congo,Cameroon,2,3,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE,-1,,1,,0.064516129,0.142857143
07/10/2011,Costa Rica,Brazil,0,1,Friendly,San José,Costa Rica,FALSE,-1,,1,,0,0.047619048
07/10/2011,Curaçao,Antigua and Barbuda,0,1,FIFA World Cup qualification,Willemstad,Curaçao,FALSE,-1,,1,,0,0.047619048
07/10/2011,Cyprus,Denmark,1,4,UEFA Euro qualification,Nicosia,Cyprus,FALSE,-1,,1,,0.032258065,0.19047619
07/10/2011,Czech Republic,Spain,0,2,UEFA Euro qualification,Prague,Czech Republic,FALSE,-1,,1,,0,0.095238095
07/10/2011,Dominica,Panama,0,5,FIFA World Cup qualification,Roseau,Dominica,FALSE,-1,,1,,0,0.238095238
07/10/2011,Dominican Republic,El Salvador,1,2,FIFA World Cup qualification,San Cristóbal,Dominican Republic,FALSE,-1,,1,,0.032258065,0.095238095
07/10/2011,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE,1,,1,,0.064516129,0
07/10/2011,Finland,Sweden,1,2,UEFA Euro qualification,Helsinki,Finland,FALSE,-1,,1,,0.032258065,0.095238095
07/10/2011,France,Albania,3,0,UEFA Euro qualification,Saint-Denis,France,FALSE,1,,1,,0.096774194,0
07/10/2011,Gabon,Equatorial Guinea,2,0,Friendly,Nice,France,TRUE,1,,0,,0.064516129,0
07/10/2011,Greece,Croatia,2,0,UEFA Euro qualification,Piraeus,Greece,FALSE,1,,1,,0.064516129,0
07/10/2011,Indonesia,Saudi Arabia,0,0,Friendly,Kuala Lumpur,Malaysia,TRUE,0,,0,,0,0
07/10/2011,Japan,Vietnam,1,0,Friendly,Kobe,Japan,FALSE,1,,1,,0.032258065,0
07/10/2011,South Korea,Poland,2,2,Friendly,Seoul,South Korea,FALSE,0,,1,,0.064516129,0.095238095
07/10/2011,Latvia,Malta,2,0,UEFA Euro qualification,Riga,Latvia,FALSE,1,,1,,0.064516129,0
07/10/2011,Montenegro,England,2,2,UEFA Euro qualification,Podgorica,Montenegro,FALSE,0,,1,,0.064516129,0.095238095
07/10/2011,Netherlands,Moldova,1,0,UEFA Euro qualification,Rotterdam,Netherlands,FALSE,1,,1,,0.032258065,0
07/10/2011,Northern Ireland,Estonia,1,2,UEFA Euro qualification,Belfast,Northern Ireland,FALSE,-1,,1,,0.032258065,0.095238095
07/10/2011,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,FALSE,1,,1,,0.064516129,0
07/10/2011,Portugal,Iceland,5,3,UEFA Euro qualification,Porto,Portugal,FALSE,1,,1,,0.161290323,0.142857143
07/10/2011,Puerto Rico,Saint Kitts and Nevis,1,1,FIFA World Cup qualification,Bayamón,Puerto Rico,FALSE,0,,1,,0.032258065,0.047619048
07/10/2011,Romania,Belarus,2,2,UEFA Euro qualification,Bucharest,Romania,FALSE,0,,1,,0.064516129,0.095238095
07/10/2011,Serbia,Italy,1,1,UEFA Euro qualification,Belgrade,Serbia,FALSE,0,,1,,0.032258065,0.047619048
07/10/2011,Singapore,Philippines,2,0,Friendly,Singapore,Singapore,FALSE,1,,1,,0.064516129,0
07/10/2011,Slovakia,Russia,0,1,UEFA Euro qualification,Žilina,Slovakia,FALSE,-1,,1,,0,0.047619048
07/10/2011,Saint Lucia,Canada,0,7,FIFA World Cup qualification,Gros Islet,Saint Lucia,FALSE,-1,,1,,0,0.333333333
07/10/2011,Turkey,Germany,1,3,UEFA Euro qualification,Istanbul,Turkey,FALSE,-1,,1,,0.032258065,0.142857143
07/10/2011,Ukraine,Bulgaria,3,0,Friendly,Kyiv,Ukraine,FALSE,1,,1,,0.096774194,0
07/10/2011,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,FALSE,1,,1,,0.129032258,0.095238095
07/10/2011,United States Virgin Islands,Haiti,0,7,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,FALSE,-1,,1,,0,0.333333333
07/10/2011,Wales,Switzerland,2,0,UEFA Euro qualification,Swansea,Wales,FALSE,1,,1,,0.064516129,0
07/10/2011,Saint Vincent and the Grenadines,Guatemala,0,3,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE,-1,,1,,0,0.142857143
08/10/2011,Cape Verde,Zimbabwe,2,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE,1,,1,,0.064516129,0.047619048
08/10/2011,Chad,Malawi,2,2,African Cup of Nations qualification,N'Djamena,Chad,FALSE,0,,1,,0.064516129,0.095238095
08/10/2011,Egypt,Niger,3,0,African Cup of Nations qualification,Cairo,Egypt,FALSE,1,,1,,0.096774194,0
08/10/2011,Ethiopia,Madagascar,4,2,African Cup of Nations qualification,Addis Ababa,Ethiopia,FALSE,1,,1,,0.129032258,0.095238095
08/10/2011,Gambia,Burkina Faso,1,1,African Cup of Nations qualification,Bakau,Gambia,FALSE,0,,1,,0.032258065,0.047619048
08/10/2011,Guinea-Bissau,Angola,0,2,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE,-1,,1,,0,0.095238095
08/10/2011,Liberia,Mali,2,2,African Cup of Nations qualification,Paynesville,Liberia,FALSE,0,,1,,0.064516129,0.095238095
08/10/2011,Liechtenstein,Scotland,0,1,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE,-1,,1,,0,0.047619048
08/10/2011,Mozambique,Comoros,3,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE,1,,1,,0.096774194,0
08/10/2011,Nigeria,Guinea,2,2,African Cup of Nations qualification,Abuja,Nigeria,FALSE,0,,1,,0.064516129,0.095238095
08/10/2011,South Africa,Sierra Leone,0,0,African Cup of Nations qualification,Nelspruit,South Africa,FALSE,0,,1,,0,0
08/10/2011,Sudan,Ghana,0,2,African Cup of Nations qualification,Khartoum,Sudan,FALSE,-1,,1,,0,0.095238095
08/10/2011,Eswatini,Congo,0,1,African Cup of Nations qualification,Lobamba,Swaziland,FALSE,-1,,0,,0,0.047619048
08/10/2011,Tunisia,Togo,2,0,African Cup of Nations qualification,Radès,Tunisia,FALSE,1,,1,,0.064516129,0
08/10/2011,Uganda,Kenya,0,0,African Cup of Nations qualification,Kampala,Uganda,FALSE,0,,1,,0,0
08/10/2011,United States,Honduras,1,0,Friendly,Miami Gardens,United States,FALSE,1,,1,,0.032258065,0
08/10/2011,Zambia,Libya,0,0,African Cup of Nations qualification,Chingola,Zambia,FALSE,0,,1,,0,0
09/10/2011,Algeria,Central African Republic,2,0,African Cup of Nations qualification,Algiers,Algeria,FALSE,1,,1,,0.064516129,0
09/10/2011,Benin,Rwanda,0,1,African Cup of Nations qualification,Cotonou,Benin,FALSE,-1,,1,,0,0.047619048
09/10/2011,Ivory Coast,Burundi,2,1,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE,1,,1,,0.064516129,0.047619048
09/10/2011,Mauritius,Senegal,0,2,African Cup of Nations qualification,Mapou,Mauritius,FALSE,-1,,1,,0,0.095238095
09/10/2011,Morocco,Tanzania,3,1,African Cup of Nations qualification,Marrakech,Morocco,FALSE,1,,1,,0.096774194,0.047619048
11/10/2011,Albania,Romania,1,1,UEFA Euro qualification,Tirana,Albania,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Antigua and Barbuda,United States Virgin Islands,10,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE,1,,1,,0.322580645,0
11/10/2011,Australia,Oman,3,0,FIFA World Cup qualification,Sydney,Australia,FALSE,1,,1,,0.096774194,0
11/10/2011,Belarus,Poland,0,2,Friendly,Wiesbaden,Germany,TRUE,-1,,0,,0,0.095238095
11/10/2011,Bermuda,Guyana,1,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Bolivia,Colombia,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE,-1,,1,,0.032258065,0.095238095
11/10/2011,Bulgaria,Wales,0,1,UEFA Euro qualification,Sofia,Bulgaria,FALSE,-1,,1,,0,0.047619048
11/10/2011,Canada,Puerto Rico,0,0,FIFA World Cup qualification,Toronto,Canada,FALSE,0,,1,,0,0
11/10/2011,Chile,Peru,4,2,FIFA World Cup qualification,Santiago,Chile,FALSE,1,,1,,0.129032258,0.095238095
11/10/2011,China PR,Iraq,0,1,FIFA World Cup qualification,Shenzhen,China PR,FALSE,-1,,1,,0,0.047619048
11/10/2011,Croatia,Latvia,2,0,UEFA Euro qualification,Rijeka,Croatia,FALSE,1,,1,,0.064516129,0
11/10/2011,Denmark,Portugal,2,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE,1,,1,,0.064516129,0.047619048
11/10/2011,El Salvador,Cayman Islands,4,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE,1,,1,,0.129032258,0
11/10/2011,Equatorial Guinea,Cameroon,1,1,Friendly,Malabo,Equatorial Guinea,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Estonia,Ukraine,0,2,Friendly,Tallinn,Estonia,FALSE,-1,,1,,0,0.095238095
11/10/2011,France,Bosnia and Herzegovina,1,1,UEFA Euro qualification,Saint-Denis,France,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Georgia,Greece,1,2,UEFA Euro qualification,Tbilisi,Georgia,FALSE,-1,,1,,0.032258065,0.095238095
11/10/2011,Germany,Belgium,3,1,UEFA Euro qualification,Düsseldorf,Germany,FALSE,1,,1,,0.096774194,0.047619048
11/10/2011,Ghana,Nigeria,0,0,Friendly,Watford,England,TRUE,0,,0,,0,0
11/10/2011,Guatemala,Belize,3,1,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,1,,1,,0.096774194,0.047619048
11/10/2011,Haiti,Curaçao,2,2,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE,0,,1,,0.064516129,0.095238095
11/10/2011,Honduras,Jamaica,2,1,Friendly,La Ceiba,Honduras,FALSE,1,,1,,0.064516129,0.047619048
11/10/2011,Hungary,Finland,0,0,UEFA Euro qualification,Budapest,Hungary,FALSE,0,,1,,0,0
11/10/2011,Indonesia,Qatar,2,3,FIFA World Cup qualification,Jakarta,Indonesia,FALSE,-1,,1,,0.064516129,0.142857143
11/10/2011,Iran,Bahrain,6,0,FIFA World Cup qualification,Tehran,Iran,FALSE,1,,1,,0.193548387,0
11/10/2011,Republic of Ireland,Armenia,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,1,,1,,0.064516129,0.047619048
11/10/2011,Italy,Northern Ireland,3,0,UEFA Euro qualification,Pescara,Italy,FALSE,1,,1,,0.096774194,0
11/10/2011,Japan,Tajikistan,8,0,FIFA World Cup qualification,Osaka,Japan,FALSE,1,,1,,0.258064516,0
11/10/2011,Kazakhstan,Austria,0,0,UEFA Euro qualification,Astana,Kazakhstan,FALSE,0,,1,,0,0
11/10/2011,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Pyongyang,North Korea,FALSE,-1,,1,,0,0.047619048
11/10/2011,South Korea,United Arab Emirates,2,1,FIFA World Cup qualification,Suwon,South Korea,FALSE,1,,1,,0.064516129,0.047619048
11/10/2011,Lebanon,Kuwait,2,2,FIFA World Cup qualification,Beirut,Lebanon,FALSE,0,,1,,0.064516129,0.095238095
11/10/2011,Lithuania,Czech Republic,1,4,UEFA Euro qualification,Kaunas,Lithuania,FALSE,-1,,1,,0.032258065,0.19047619
11/10/2011,North Macedonia,Slovakia,1,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Malta,Israel,0,2,UEFA Euro qualification,Attard,Malta,FALSE,-1,,1,,0,0.095238095
11/10/2011,Mexico,Brazil,1,2,Friendly,Torreón,Mexico,FALSE,-1,,1,,0.032258065,0.095238095
11/10/2011,Moldova,San Marino,4,0,UEFA Euro qualification,Chișinău,Moldova,FALSE,1,,1,,0.129032258,0
11/10/2011,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,FALSE,1,,1,,0.096774194,0.047619048
11/10/2011,Panama,Nicaragua,5,1,FIFA World Cup qualification,Panama City,Panama,FALSE,1,,1,,0.161290323,0.047619048
11/10/2011,Paraguay,Uruguay,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Philippines,Nepal,4,0,Friendly,Manila,Philippines,FALSE,1,,1,,0.129032258,0
11/10/2011,Russia,Andorra,6,0,UEFA Euro qualification,Moscow,Russia,FALSE,1,,1,,0.193548387,0
11/10/2011,Singapore,Jordan,0,3,FIFA World Cup qualification,Singapore,Singapore,FALSE,-1,,1,,0,0.142857143
11/10/2011,Slovenia,Serbia,1,0,UEFA Euro qualification,Maribor,Slovenia,FALSE,1,,1,,0.032258065,0
11/10/2011,Spain,Scotland,3,1,UEFA Euro qualification,Alicante,Spain,FALSE,1,,1,,0.096774194,0.047619048
11/10/2011,Saint Kitts and Nevis,Saint Lucia,1,1,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE,0,,1,,0.032258065,0.047619048
11/10/2011,Suriname,Dominican Republic,1,3,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,-1,,1,,0.032258065,0.142857143
11/10/2011,Sweden,Netherlands,3,2,UEFA Euro qualification,Solna,Sweden,FALSE,1,,1,,0.096774194,0.095238095
11/10/2011,Switzerland,Montenegro,2,0,UEFA Euro qualification,Basel,Switzerland,FALSE,1,,1,,0.064516129,0
11/10/2011,Thailand,Saudi Arabia,0,0,FIFA World Cup qualification,Bangkok,Thailand,FALSE,0,,1,,0,0
11/10/2011,Trinidad and Tobago,Barbados,4,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE,1,,1,,0.129032258,0
11/10/2011,Turkey,Azerbaijan,1,0,UEFA Euro qualification,Istanbul,Turkey,FALSE,1,,1,,0.032258065,0
11/10/2011,United States,Ecuador,0,1,Friendly,Harrison,United States,FALSE,-1,,1,,0,0.047619048
11/10/2011,Venezuela,Argentina,1,0,FIFA World Cup qualification,Puerto la Cruz,Venezuela,FALSE,1,,1,,0.032258065,0
15/10/2011,Grenada,Saint Vincent and the Grenadines,1,1,FIFA World Cup qualification,St. George's,Grenada,FALSE,0,,1,,0.032258065,0.047619048
31/10/2011,Namibia,Lesotho,0,0,Friendly,Windhoek,Namibia,FALSE,0,,1,,0,0
04/11/2011,Kuwait,Bahrain,0,1,Friendly,Kuwait City,Kuwait,FALSE,-1,,1,,0,0.047619048
04/11/2011,Qatar,Oman,0,0,Friendly,Doha,Qatar,FALSE,0,,1,,0,0
05/11/2011,Antigua and Barbuda,Guadeloupe,0,0,Friendly,Osbourn,Antigua and Barbuda,FALSE,0,,1,,0,0
06/11/2011,Iraq,Lebanon,1,0,Friendly,Doha,Qatar,TRUE,1,,0,,0.032258065,0
06/11/2011,Lesotho,DR Congo,0,3,Friendly,Pretoria,South Africa,TRUE,-1,,0,,0,0.142857143
10/11/2011,Gabon,Brazil,0,2,Friendly,Libreville,Gabon,FALSE,-1,,1,,0,0.095238095
11/11/2011,Albania,Azerbaijan,0,1,Friendly,Tirana,Albania,FALSE,-1,,1,,0,0.047619048
11/11/2011,Antigua and Barbuda,Haiti,1,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE,1,,1,,0.032258065,0
11/11/2011,Argentina,Bolivia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE,0,,1,,0.032258065,0.047619048
11/11/2011,Bahrain,Iran,1,1,FIFA World Cup qualification,Riffa,Bahrain,FALSE,0,,1,,0.032258065,0.047619048
11/11/2011,Belgium,Romania,2,1,Friendly,Liège,Belgium,FALSE,1,,1,,0.064516129,0.047619048
11/11/2011,Bermuda,Barbados,2,1,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,1,,1,,0.064516129,0.047619048
11/11/2011,Bosnia and Herzegovina,Portugal,0,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE,0,,1,,0,0
11/11/2011,Burkina Faso,Mali,1,1,Friendly,Saint-Leu-la-Forêt,France,TRUE,0,,0,,0.032258065,0.047619048
11/11/2011,Cameroon,Sudan,3,1,Friendly,Marrakech,Morocco,TRUE,1,,0,,0.096774194,0.047619048
11/11/2011,Chad,Tanzania,1,2,FIFA World Cup qualification,N'Djamena,Chad,FALSE,-1,,1,,0.032258065,0.095238095
11/11/2011,Colombia,Venezuela,1,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE,0,,1,,0.032258065,0.047619048
11/11/2011,Comoros,Mozambique,0,1,FIFA World Cup qualification,Mitsamiouli,Comoros,FALSE,-1,,1,,0,0.047619048
11/11/2011,Cyprus,Scotland,1,2,Friendly,Larnaca,Cyprus,FALSE,-1,,1,,0.032258065,0.095238095
11/11/2011,Czech Republic,Montenegro,2,0,UEFA Euro qualification,Prague,Czech Republic,FALSE,1,,1,,0.064516129,0
11/11/2011,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,FALSE,1,,1,,0.064516129,0
11/11/2011,Djibouti,Namibia,0,4,FIFA World Cup qualification,Djibouti,Djibouti,FALSE,-1,,1,,0,0.19047619
11/11/2011,Dominican Republic,Cayman Islands,4,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,FALSE,1,,1,,0.129032258,0
11/11/2011,Equatorial Guinea,Madagascar,2,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE,1,,1,,0.064516129,0
11/11/2011,Eritrea,Rwanda,1,1,FIFA World Cup qualification,Asmara,Eritrea,FALSE,0,,1,,0.032258065,0.047619048
11/11/2011,Estonia,Republic of Ireland,0,4,UEFA Euro qualification,Tallinn,Estonia,FALSE,-1,,1,,0,0.19047619
11/11/2011,France,United States,1,0,Friendly,Saint-Denis,France,FALSE,1,,1,,0.032258065,0
11/11/2011,Georgia,Moldova,2,0,Friendly,Tbilisi,Georgia,FALSE,1,,1,,0.064516129,0
11/11/2011,Greece,Russia,1,1,Friendly,Piraeus,Greece,FALSE,0,,1,,0.032258065,0.047619048
11/11/2011,Guatemala,Grenada,3,0,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,1,,1,,0.096774194,0
11/11/2011,Guinea-Bissau,Togo,1,1,FIFA World Cup qualification,Bissau,Guinea-Bissau,FALSE,0,,1,,0.032258065,0.047619048
11/11/2011,Guyana,Trinidad and Tobago,2,1,FIFA World Cup qualification,Providence,Guyana,FALSE,1,,1,,0.064516129,0.047619048
11/11/2011,Hungary,Liechtenstein,5,0,Friendly,Budapest,Hungary,FALSE,1,,1,,0.161290323,0
11/11/2011,Iraq,China PR,1,0,FIFA World Cup qualification,Doha,Qatar,TRUE,1,,0,,0.032258065,0
11/11/2011,Jordan,Singapore,2,0,FIFA World Cup qualification,Amman,Jordan,FALSE,1,,1,,0.064516129,0
11/11/2011,Kuwait,Lebanon,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE,-1,,1,,0,0.047619048
11/11/2011,Lesotho,Burundi,1,0,FIFA World Cup qualification,Maseru,Lesotho,FALSE,1,,1,,0.032258065,0
11/11/2011,Mexico,Serbia,2,0,Friendly,Querétaro,Mexico,FALSE,1,,1,,0.064516129,0
11/11/2011,Morocco,Uganda,0,1,Friendly,Marrakech,Morocco,FALSE,-1,,1,,0,0.047619048
11/11/2011,Netherlands,Switzerland,0,0,Friendly,Amsterdam,Netherlands,FALSE,0,,1,,0,0
11/11/2011,Nicaragua,Dominica,1,0,FIFA World Cup qualification,Managua,Nicaragua,FALSE,1,,1,,0.032258065,0
11/11/2011,Oman,Australia,1,0,FIFA World Cup qualification,Muscat,Oman,FALSE,1,,1,,0.032258065,0
11/11/2011,Panama,Costa Rica,2,0,Friendly,Panama City,Panama,FALSE,1,,1,,0.064516129,0
11/11/2011,Paraguay,Ecuador,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE,1,,1,,0.064516129,0.047619048
11/11/2011,Poland,Italy,0,2,Friendly,Wrocław,Poland,FALSE,-1,,1,,0,0.095238095
11/11/2011,Puerto Rico,Saint Lucia,4,0,FIFA World Cup qualification,Bayamón,Puerto Rico,FALSE,1,,1,,0.129032258,0
11/11/2011,Qatar,Indonesia,4,0,FIFA World Cup qualification,Doha,Qatar,FALSE,1,,1,,0.129032258,0
11/11/2011,São Tomé and Príncipe,Congo,0,5,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,FALSE,-1,,1,,0,0.238095238
11/11/2011,Saudi Arabia,Thailand,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE,1,,1,,0.096774194,0
11/11/2011,Seychelles,Kenya,0,3,FIFA World Cup qualification,Victoria,Seychelles,FALSE,-1,,1,,0,0.142857143
11/11/2011,Saint Kitts and Nevis,Canada,0,0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE,0,,1,,0,0
11/11/2011,Suriname,El Salvador,1,3,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,-1,,1,,0.032258065,0.142857143
11/11/2011,Eswatini,DR Congo,1,3,FIFA World Cup qualification,Lobamba,Swaziland,FALSE,-1,,0,,0.032258065,0.142857143
11/11/2011,Tajikistan,Japan,0,4,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE,-1,,1,,0,0.19047619
11/11/2011,Turkey,Croatia,0,3,UEFA Euro qualification,Istanbul,Turkey,FALSE,-1,,1,,0,0.142857143
11/11/2011,Ukraine,Germany,3,3,Friendly,Kyiv,Ukraine,FALSE,0,,1,,0.096774194,0.142857143
11/11/2011,United Arab Emirates,South Korea,0,2,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE,-1,,1,,0,0.095238095
11/11/2011,Uruguay,Chile,4,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE,1,,1,,0.129032258,0
11/11/2011,Uzbekistan,North Korea,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE,1,,1,,0.032258065,0
11/11/2011,United States Virgin Islands,Curaçao,0,3,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,FALSE,-1,,1,,0,0.142857143
11/11/2011,Belize,Saint Vincent and the Grenadines,1,1,FIFA World Cup qualification,Belmopan,Belize,FALSE,0,,1,,0.032258065,0.047619048
12/11/2011,Algeria,Tunisia,1,0,Friendly,Algiers,Algeria,FALSE,1,,1,,0.032258065,0
12/11/2011,England,Spain,1,0,Friendly,London,England,FALSE,1,,1,,0.032258065,0
12/11/2011,Nigeria,Botswana,0,0,Friendly,Abuja,Nigeria,FALSE,0,,1,,0,0
12/11/2011,Somalia,Ethiopia,0,0,FIFA World Cup qualification,Djibouti,Djibouti,TRUE,0,,0,,0,0
12/11/2011,South Africa,Ivory Coast,1,1,Friendly,Port Elizabeth,South Africa,FALSE,0,,1,,0.032258065,0.047619048
